Apple_scab,caused_by_pathogen,Venturia_inaequalis
Apple_scab,caused_by_pathogen,Ascomycete_fungus
Black_rot_apple,caused_by_pathogen,Botryosphaeria_obtusa
Cedar_apple_rust,caused_by_pathogen,Gymnosporangium_juniperi
Cercospora_leaf_spot,caused_by_pathogen,Cercospora_zeae_maydis
Cercospora_leaf_spot,caused_by_pathogen,Fungal_pathogen
Cherry_Powdery_mildew,caused_by_pathogen,Podosphaera_clandestina
Common_rust_corn,caused_by_pathogen,Puccinia_sorghi
Early_blight_potato,caused_by_pathogen,Alternaria_solani
Early_blight_potato,caused_by_pathogen,Fungal_pathogen
Esca_black_measles,caused_by_pathogen,Phaeomoniella_chlamydospora
Grape_Black_rot,caused_by_pathogen,Guignardia_bidwellii
Grape_Black_rot,caused_by_pathogen,Fungal_pathogen
Grape_leaf_blight,caused_by_pathogen,Isariopsis_clavispora
Huanglongbing,caused_by_pathogen,Candidatus_Liberibacter
Huanglongbing,caused_by_pathogen,Phloem_limited_bacteria
Late_blight_potato,caused_by_pathogen,Phytophthora_infestans
Late_blight_potato,caused_by_pathogen,Oomycete_pathogen
Northern_leaf_blight,caused_by_pathogen,Exserohilum_turcicum
Northern_leaf_blight,caused_by_pathogen,Fungal_pathogen
Peach_bacterial_spot,caused_by_pathogen,Xanthomonas_arbicola
Peach_bacterial_spot,caused_by_pathogen,Gram_negative_bacteria
Pepper__bell___Bacterial_spot,caused_by_pathogen,Xanthomonas_campestris
Pepper__bell___Bacterial_spot,caused_by_pathogen,Gram_negative_bacteria
Pepper__bell___healthy,caused_by_pathogen,None
Pepper_bacterial_spot,caused_by_pathogen,Xanthomonas_campestris
Pepper_bacterial_spot,caused_by_pathogen,Gram_negative_bacteria
Potato___Early_blight,caused_by_pathogen,Alternaria_solani
Potato___Early_blight,caused_by_pathogen,Fungal_pathogen
Potato___healthy,caused_by_pathogen,None
Potato___Late_blight,caused_by_pathogen,Phytophthora_infestans
Potato___Late_blight,caused_by_pathogen,Oomycete_pathogen
Squash_powdery_mildew,caused_by_pathogen,Erysiphe_cichoracearum
Squash_powdery_mildew,caused_by_pathogen,Obligate_parasite
Strawberry_leaf_scorch,caused_by_pathogen,Diplocarpon_earliana
Strawberry_leaf_scorch,caused_by_pathogen,Fungal_pathogen
Tomato__Target_Spot,caused_by_pathogen,Corynespora_cassiicola
Tomato__Target_Spot,caused_by_pathogen,Fungal_pathogen
Tomato__Tomato_mosaic_virus,caused_by_pathogen,Tobamovirus
Tomato__Tomato_mosaic_virus,caused_by_pathogen,Positive_strand_RNA_virus
Tomato__Tomato_YellowLeaf__Curl_Virus,caused_by_pathogen,Begomovirus
Tomato__Tomato_YellowLeaf__Curl_Virus,caused_by_pathogen,Single_stranded_DNA_virus
Tomato_bacterial_spot,caused_by_pathogen,Xanthomonas_vesicatoria
Tomato_Bacterial_spot,caused_by_pathogen,Xanthomonas_vesicatoria
Tomato_Bacterial_spot,caused_by_pathogen,Gram_negative_bacteria
Tomato_early_blight,caused_by_pathogen,Alternaria_solani
Tomato_early_blight,caused_by_pathogen,Fungal_pathogen
Tomato_Early_blight,caused_by_pathogen,Alternaria_solani
Tomato_Early_blight,caused_by_pathogen,Fungal_pathogen
Tomato_healthy,caused_by_pathogen,None
Tomato_late_blight,caused_by_pathogen,Phytophthora_infestans
Tomato_late_blight,caused_by_pathogen,Oomycete_pathogen
Tomato_Late_blight,caused_by_pathogen,Phytophthora_infestans
Tomato_Late_blight,caused_by_pathogen,Oomycete_pathogen
Tomato_leaf_mold,caused_by_pathogen,Passalora_fulva
Tomato_leaf_mold,caused_by_pathogen,Fungal_pathogen
Tomato_Leaf_Mold,caused_by_pathogen,Passalora_fulva
Tomato_Leaf_Mold,caused_by_pathogen,Fungal_pathogen
Tomato_mosaic_virus,caused_by_pathogen,Tobamovirus
Tomato_mosaic_virus,caused_by_pathogen,Positive_strand_RNA_virus
Tomato_septoria_leaf_spot,caused_by_pathogen,Septoria_lycopersici
Tomato_septoria_leaf_spot,caused_by_pathogen,Fungal_pathogen
Tomato_Septoria_leaf_spot,caused_by_pathogen,Septoria_lycopersici
Tomato_Septoria_leaf_spot,caused_by_pathogen,Fungal_pathogen
Tomato_spider_mites,caused_by_pathogen,Tetranychus_urticae
Tomato_spider_mites,caused_by_pathogen,Arthropod_pest
Tomato_Spider_mites_Two_spotted_spider_mite,caused_by_pathogen,Tetranychus_urticae
Tomato_Spider_mites_Two_spotted_spider_mite,caused_by_pathogen,Arthropod_pest
Tomato_target_spot,caused_by_pathogen,Corynespora_cassiicola
Tomato_target_spot,caused_by_pathogen,Fungal_pathogen
Tomato_yellow_leaf_curl_virus,caused_by_pathogen,Begomovirus
Tomato_yellow_leaf_curl_virus,caused_by_pathogen,Single_stranded_DNA_virus
Acaricide_spray,effective_in_season,Summer
Acidic_soil_maintenance,effective_in_season,Pre_sowing
Air_circulation,effective_in_season,All_seasons
Aphid_control,effective_in_season,Spring
Aphid_control,effective_in_season,Summer
Aphid_management,effective_in_season,Spring
Azoxystrobin_application,effective_in_season,Summer
Azoxystrobin_spray,effective_in_season,Summer
Balanced_fertilization,effective_in_season,Spring
Balanced_fertilization,effective_in_season,All_seasons
Balanced_nitrogen,effective_in_season,Monsoon
Barrier_netting,effective_in_season,Summer
Barrier_netting,effective_in_season,Spring
Biological_control,effective_in_season,Summer
Bordeaux_mixture,effective_in_season,Monsoon
Bordeaux_spray,effective_in_season,Spring
Bordeaux_spray,effective_in_season,Monsoon
Branch_pruning,effective_in_season,Winter
Branch_pruning,effective_in_season,Late_summer
Calcium_spray,effective_in_season,Summer
Canopy_management,effective_in_season,Spring
Canopy_management,effective_in_season,Summer
Canopy_opening,effective_in_season,Spring
Canopy_opening,effective_in_season,Early_summer
Canopy_pruning,effective_in_season,Winter
Canopy_thinning,effective_in_season,Spring
Captan_spray,effective_in_season,Spring
Captan_spray,effective_in_season,Summer
Cedar_removal,effective_in_season,Winter
Certified_seed,effective_in_season,Pre_sowing
Certified_seed_use,effective_in_season,Pre_sowing
Certified_transplants,effective_in_season,Spring
Chlorothalonil_application,effective_in_season,Late_winter
Chlorothalonil_fungicide,effective_in_season,Summer
Chlorothalonil_spray,effective_in_season,Spring
Chlorothalonil_spray,effective_in_season,Summer
Compost_mulch,effective_in_season,Summer
Compost_mulch,effective_in_season,Autumn
Copper_bactericide,effective_in_season,Winter
Copper_bactericide,effective_in_season,Early_spring
Copper_based_spray,effective_in_season,Monsoon
Copper_based_spray,effective_in_season,Spring
Copper_fungicide,effective_in_season,Winter
Copper_fungicide,effective_in_season,Spring
Copper_fungicide,effective_in_season,Monsoon
Copper_oxychloride,effective_in_season,Monsoon
Copper_spray,effective_in_season,Spring
Copper_spray,effective_in_season,Summer
Crop_debris_removal,effective_in_season,Autumn
Crop_monitoring,effective_in_season,All_seasons
Crop_residue_removal,effective_in_season,Winter
Crop_rotation,effective_in_season,All_seasons
Crop_rotation,effective_in_season,Post_harvest
Debris_management,effective_in_season,Autumn
Dehumidifier_installation,effective_in_season,Winter
Dormant_fungicide,effective_in_season,Winter
Drip_irrigation,effective_in_season,Summer
Drip_irrigation,effective_in_season,All_seasons
Early_fungicide_spray,effective_in_season,Spring
Early_harvest,effective_in_season,Summer
Early_leaf_removal,effective_in_season,Monsoon
Early_planting,effective_in_season,Spring
Early_variety_selection,effective_in_season,Pre_sowing
Equipment_sanitation,effective_in_season,All_seasons
Even_plant_spacing,effective_in_season,Spring
Fallen_leaf_removal,effective_in_season,Autumn
Field_border_cropping,effective_in_season,Spring
Field_drainage,effective_in_season,All_seasons
Field_drainage,effective_in_season,Monsoon
Field_sanitation,effective_in_season,Winter
Forecast_based_spraying,effective_in_season,Monsoon
Fruit_thinning,effective_in_season,Summer
Fungicide_application,effective_in_season,Spring
Fungicide_application,effective_in_season,Monsoon
Fungicide_application,effective_in_season,Autumn
Fungicide_rotation,effective_in_season,Spring
Fungicide_rotation,effective_in_season,Early_summer
Fungicide_spray,effective_in_season,Spring
Fungicide_spray,effective_in_season,Summer
Glove_change_protocol,effective_in_season,All_seasons
Habitat_manipulation,effective_in_season,Pre_sowing
Heating_system_use,effective_in_season,Winter
Hill_up_practice,effective_in_season,Summer
Hot_water_seed_treatment,effective_in_season,Pre_sowing
Humidity_control,effective_in_season,All_seasons
Humidity_control,effective_in_season,Winter
Hybrid_resistance,effective_in_season,Pre_sowing
Infected_plant_removal,effective_in_season,All_seasons
Infected_wood_removal,effective_in_season,Winter
Insecticidal_soap,effective_in_season,Summer
Irrigation_management,effective_in_season,Summer
Leaf_litter_removal,effective_in_season,Winter
Leaf_litter_removal,effective_in_season,Autumn
Leaf_removal,effective_in_season,Summer
Mancozeb_application,effective_in_season,Monsoon
Mancozeb_spray,effective_in_season,Summer
Mancozeb_spray,effective_in_season,Monsoon
Metalaxyl_spray,effective_in_season,Monsoon
Moderate_irrigation,effective_in_season,Summer
Monitoring_program,effective_in_season,All_seasons
Mulch_removal,effective_in_season,Autumn
Mulching,effective_in_season,Summer
Mummy_removal,effective_in_season,Winter
Neem_oil,effective_in_season,All_seasons
Neem_oil,effective_in_season,Summer
Nitrogen_management,effective_in_season,Spring
No_till_reduction,effective_in_season,All_seasons
Nutrient_balancing,effective_in_season,All_seasons
Nutrient_management,effective_in_season,All_seasons
Organic_mulch,effective_in_season,Summer
Overhead_irrigation_avoidance,effective_in_season,All_seasons
Phosphonate_spray,effective_in_season,Monsoon
Plant_removal,effective_in_season,All_seasons
Plant_spacing,effective_in_season,Monsoon
Potassium_bicarbonate,effective_in_season,Spring
Potassium_fertilization,effective_in_season,Summer
Pre_harvest_fungicide,effective_in_season,Summer
Predatory_mites,effective_in_season,Summer
Preventive_fungicide,effective_in_season,Spring
Preventive_fungicide,effective_in_season,Monsoon
Proper_spacing,effective_in_season,Spring
Protective_fungicide,effective_in_season,Monsoon
Protective_spray,effective_in_season,Summer
Pruning_wound_protection,effective_in_season,Winter
Quarantine_protocol,effective_in_season,Spring
Reflective_mulch,effective_in_season,Spring
Reflective_mulch,effective_in_season,Summer
Regular_inspection,effective_in_season,All_seasons
Residue_management,effective_in_season,Post_harvest
Residue_management,effective_in_season,Winter
Resistant_hybrids,effective_in_season,Pre_sowing
Resistant_varieties,effective_in_season,All_seasons
Rogue_infected_plants,effective_in_season,All_seasons
Row_orientation_adjustment,effective_in_season,Pre_sowing
Sanitation,effective_in_season,All_seasons
Sanitation_practices,effective_in_season,All_seasons
Seed_fungicide,effective_in_season,Pre_sowing
Seed_treatment,effective_in_season,Pre_sowing
Silicon_application,effective_in_season,Summer
Soil_amendment,effective_in_season,Pre_sowing
Soil_health_management,effective_in_season,Pre_sowing
Spacing_improvement,effective_in_season,Spring
Stake_and_prune,effective_in_season,Summer
Streptomycin_spray,effective_in_season,Spring
Stress_reduction,effective_in_season,All_seasons
Sulfur_application,effective_in_season,Spring
Sulfur_dusting,effective_in_season,Summer
Sulfur_spray,effective_in_season,Spring
Sulfur_spray,effective_in_season,Summer
Systemic_fungicide,effective_in_season,Monsoon
Timely_sowing,effective_in_season,Spring
Trap_cropping,effective_in_season,Summer
Triazole_fungicide,effective_in_season,Summer
Triazole_fungicide,effective_in_season,Monsoon
Tricyclazole_spray,effective_in_season,Monsoon
UV_disinfection,effective_in_season,Pre_sowing
Validamycin_spray,effective_in_season,Monsoon
Vector_monitoring,effective_in_season,Summer
Ventilation_improvement,effective_in_season,Winter
Vine_replacement,effective_in_season,Winter
Virus_free_seed,effective_in_season,Pre_sowing
Water_management,effective_in_season,Monsoon
Water_spray_wash,effective_in_season,Summer
Weed_control,effective_in_season,Spring
Windbreak_installation,effective_in_season,Pre_sowing
Worker_training,effective_in_season,Pre_sowing
Anthracnose_pepper,exhibits_symptom,Sunken_fruit_lesions
Anthracnose_pepper,exhibits_symptom,Fruit_rot
Anthracnose_pepper,exhibits_symptom,Seed_discoloration
Anthracnose_pepper,exhibits_symptom,Post_harvest_loss
Apple_scab,exhibits_symptom,Leaf_spots
Apple_scab,exhibits_symptom,Fruit_lesions
Apple_scab,exhibits_symptom,Velvety_leaf_lesions
Apple_scab,exhibits_symptom,Cracked_fruit_skin
Apple_scab,exhibits_symptom,Reduced_fruit_quality
Apple_scab,exhibits_symptom,Premature_fruit_drop
Apple_scab,exhibits_symptom,Olive_green_lesions
Apple_scab,exhibits_symptom,Leaf_curling
Apple_scab,exhibits_symptom,Bark_blistering
Bacterial_leaf_blight_rice,exhibits_symptom,Water_soaked_streaks
Bacterial_leaf_blight_rice,exhibits_symptom,Leaf_yellowing
Bacterial_leaf_blight_rice,exhibits_symptom,Kresek_symptom
Bacterial_leaf_blight_rice,exhibits_symptom,Yield_reduction
Bacterial_pustule_soybean,exhibits_symptom,Raised_pustules
Bacterial_pustule_soybean,exhibits_symptom,Leaf_yellowing
Bacterial_pustule_soybean,exhibits_symptom,Premature_maturity
Bacterial_pustule_soybean,exhibits_symptom,Reduced_pod_set
Black_rot_apple,exhibits_symptom,Fruit_shriveling
Black_rot_apple,exhibits_symptom,Cankers_on_branches
Black_rot_apple,exhibits_symptom,Leaf_blight
Black_rot_apple,exhibits_symptom,Fruit_shrinkage
Black_rot_apple,exhibits_symptom,Branch_dieback
Black_rot_apple,exhibits_symptom,Fruit_mummification
Black_rot_apple,exhibits_symptom,Concentric_ring_spots
Black_rot_apple,exhibits_symptom,Bark_cankers
Black_rot_apple,exhibits_symptom,Shoot_blight
Blackleg_potato,exhibits_symptom,Black_stem_rot
Blackleg_potato,exhibits_symptom,Wilting
Blackleg_potato,exhibits_symptom,Soft_tuber_rot
Blackleg_potato,exhibits_symptom,Foul_odor
Brown_rot_cherry,exhibits_symptom,Fruit_rot
Brown_rot_cherry,exhibits_symptom,Blossom_blight
Brown_rot_cherry,exhibits_symptom,Twig_cankers
Brown_rot_cherry,exhibits_symptom,Gummosis
Brown_rot_peach,exhibits_symptom,Fruit_decay
Brown_rot_peach,exhibits_symptom,Blossom_wilt
Brown_rot_peach,exhibits_symptom,Twig_blight
Brown_rot_peach,exhibits_symptom,Fruit_mummification
Brown_spot_rice,exhibits_symptom,Brown_spots
Brown_spot_rice,exhibits_symptom,Seedling_blight
Brown_spot_rice,exhibits_symptom,Grain_spotting
Brown_spot_rice,exhibits_symptom,Poor_germination
Canopy_thinning,exhibits_symptom,Increased_sunburn
Cedar_apple_rust,exhibits_symptom,Orange_leaf_spots
Cedar_apple_rust,exhibits_symptom,Fruit_deformation
Cedar_apple_rust,exhibits_symptom,Gall_formation
Cedar_apple_rust,exhibits_symptom,Premature_defoliation
Cercospora_leaf_spot,exhibits_symptom,Rectangular_lesions
Cercospora_leaf_spot,exhibits_symptom,Leaf_tissue_collapse
Cercospora_leaf_spot,exhibits_symptom,Leaf_chlorosis
Cercospora_leaf_spot,exhibits_symptom,Premature_defoliation
Cercospora_leaf_spot,exhibits_symptom,Dark_brown_spots
Cercospora_leaf_spot,exhibits_symptom,Yield_reduction
Cherry_leaf_spot,exhibits_symptom,Purple_leaf_spots
Cherry_leaf_spot,exhibits_symptom,Early_defoliation
Cherry_leaf_spot,exhibits_symptom,Weakened_trees
Cherry_leaf_spot,exhibits_symptom,Reduced_winter_hardiness
Cherry_Powdery_mildew,exhibits_symptom,White_powdery_growth
Cherry_Powdery_mildew,exhibits_symptom,Leaf_curling
Cherry_Powdery_mildew,exhibits_symptom,Reduced_photosynthesis
Cherry_Powdery_mildew,exhibits_symptom,Premature_leaf_senescence
Cherry_Powdery_mildew,exhibits_symptom,Reduced_fruit_set
Cherry_Powdery_mildew,exhibits_symptom,White_fungal_growth
Cherry_Powdery_mildew,exhibits_symptom,Fruit_russeting
Cherry_Powdery_mildew,exhibits_symptom,Leaf_puckering
Common_rust_corn,exhibits_symptom,Reddish_brown_pustules
Common_rust_corn,exhibits_symptom,Yellow_leaf_halos
Common_rust_corn,exhibits_symptom,Reduced_kernel_fill
Common_rust_corn,exhibits_symptom,Leaf_yellowing
Common_rust_corn,exhibits_symptom,Pustule_formation
Common_rust_corn,exhibits_symptom,Reduced_grain_fill
Common_rust_corn,exhibits_symptom,Leaf_tissue_death
Common_scab_potato,exhibits_symptom,Corky_lesions
Common_scab_potato,exhibits_symptom,Reduced_marketability
Common_scab_potato,exhibits_symptom,Shallow_pits
Common_scab_potato,exhibits_symptom,Tuber_disfigurement
Complete_defoliation,exhibits_symptom,Total_yield_loss
Consistent_fruit_size,exhibits_symptom,Uniform_marketing
Deep_green_foliage,exhibits_symptom,Healthy_chlorophyll
Delayed_flowering,exhibits_symptom,Extended_crop_cycle
Delayed_ripening,exhibits_symptom,Harvest_delay
Downy_mildew_grape,exhibits_symptom,Oil_spot_appearance
Downy_mildew_grape,exhibits_symptom,White_downy_growth
Downy_mildew_grape,exhibits_symptom,Berry_shriveling
Downy_mildew_grape,exhibits_symptom,Crop_loss
Early_blight_potato,exhibits_symptom,Concentric_leaf_spots
Early_blight_potato,exhibits_symptom,Premature_leaf_drop
Early_blight_potato,exhibits_symptom,Stem_lesions
Early_blight_potato,exhibits_symptom,Reduced_tuber_size
Early_blight_potato,exhibits_symptom,Vigour_loss
Early_blight_potato,exhibits_symptom,Target_spot_lesions
Early_blight_potato,exhibits_symptom,Tuber_rot
Empty_flowers,exhibits_symptom,No_pollination_success
Esca_black_measles,exhibits_symptom,Interveinal_leaf_chlorosis
Esca_black_measles,exhibits_symptom,Tiger_stripe_pattern
Esca_black_measles,exhibits_symptom,Wood_discoloration
Esca_black_measles,exhibits_symptom,Delayed_bud_break
Esca_black_measles,exhibits_symptom,Tiger_stripe_leaves
Esca_black_measles,exhibits_symptom,Berry_spotting
Esca_black_measles,exhibits_symptom,Sudden_vine_death
Fire_blight_apple,exhibits_symptom,Shoot_wilting
Fire_blight_apple,exhibits_symptom,Blackened_blossoms
Fire_blight_apple,exhibits_symptom,Bacterial_ooze
Fire_blight_apple,exhibits_symptom,Shepherd_crook_appearance
Fire_blight_apple,exhibits_symptom,Canker_formation
Flower_abortion,exhibits_symptom,Low_fruit_set
Frogeye_leaf_spot_soybean,exhibits_symptom,Circular_lesions
Frogeye_leaf_spot_soybean,exhibits_symptom,Gray_centers
Frogeye_leaf_spot_soybean,exhibits_symptom,Defoliation
Frogeye_leaf_spot_soybean,exhibits_symptom,Seed_infection
Fruit_blemishes,exhibits_symptom,Cosmetic_damage
Grape_Black_rot,exhibits_symptom,Black_fruit_mummies
Grape_Black_rot,exhibits_symptom,Fruit_hardening
Grape_Black_rot,exhibits_symptom,Leaf_margin_browning
Grape_Black_rot,exhibits_symptom,Reduced_sugar_content
Grape_Black_rot,exhibits_symptom,Berry_mummification
Grape_Black_rot,exhibits_symptom,Leaf_lesions
Grape_Black_rot,exhibits_symptom,Shoot_lesions
Grape_leaf_blight,exhibits_symptom,Angular_leaf_spots
Grape_leaf_blight,exhibits_symptom,Leaf_edge_necrosis
Grape_leaf_blight,exhibits_symptom,Premature_defoliation
Grape_leaf_blight,exhibits_symptom,Leaf_drop
Grape_leaf_blight,exhibits_symptom,Brown_leaf_spots
Grape_leaf_blight,exhibits_symptom,Defoliation
Grape_leaf_blight,exhibits_symptom,Reduced_vigor
Gray_leaf_spot_corn,exhibits_symptom,Rectangular_gray_lesions
Gray_leaf_spot_corn,exhibits_symptom,Vein_limitation
Gray_leaf_spot_corn,exhibits_symptom,Reduced_photosynthesis
Gray_leaf_spot_corn,exhibits_symptom,Yield_loss
Green_fruit_rot,exhibits_symptom,Unmarketable_harvest
Internal_fruit_browning,exhibits_symptom,Hidden_damage
Late_blight_potato,exhibits_symptom,Rapid_leaf_necrosis
Late_blight_potato,exhibits_symptom,Tuber_rot
Late_blight_potato,exhibits_symptom,White_fungal_growth
Late_blight_potato,exhibits_symptom,Stem_collapse
Late_blight_potato,exhibits_symptom,Foul_tuber_rot
Late_blight_potato,exhibits_symptom,Water_soaked_lesions
Late_blight_potato,exhibits_symptom,Rapid_defoliation
Leaf_chlorosis,exhibits_symptom,Yellowing_due_to_pathogen
Lower_canopy_loss,exhibits_symptom,Reduced_yield
Normal_fruit_development,exhibits_symptom,Uniform_color
Northern_leaf_blight,exhibits_symptom,Cigar_shaped_lesions
Northern_leaf_blight,exhibits_symptom,Large_gray_lesions
Northern_leaf_blight,exhibits_symptom,Leaf_drying
Northern_leaf_blight,exhibits_symptom,Photosynthetic_loss
Northern_leaf_blight,exhibits_symptom,Elliptical_lesions
Northern_leaf_blight,exhibits_symptom,Gray_green_lesions
Northern_leaf_blight,exhibits_symptom,Stalk_lodging
Peach_bacterial_spot,exhibits_symptom,Shot_hole_leaves
Peach_bacterial_spot,exhibits_symptom,Fruit_pitting
Peach_bacterial_spot,exhibits_symptom,Leaf_yellowing
Peach_bacterial_spot,exhibits_symptom,Fruit_cracking
Peach_bacterial_spot,exhibits_symptom,Leaf_spots
Peach_bacterial_spot,exhibits_symptom,Defoliation
Peach_bacterial_spot,exhibits_symptom,Twig_cankers
Peach_leaf_curl,exhibits_symptom,Leaf_distortion
Peach_leaf_curl,exhibits_symptom,Reddish_blisters
Peach_leaf_curl,exhibits_symptom,Premature_leaf_drop
Peach_leaf_curl,exhibits_symptom,Shoot_deformation
Pepper__bell___Bacterial_spot,exhibits_symptom,Dark_leaf_spots
Pepper__bell___Bacterial_spot,exhibits_symptom,Fruit_scabs
Pepper__bell___Bacterial_spot,exhibits_symptom,Stem_lesions
Pepper__bell___Bacterial_spot,exhibits_symptom,Leaf_drop
Pepper__bell___Bacterial_spot,exhibits_symptom,Yield_reduction
Pepper__bell___Bacterial_spot,exhibits_symptom,Water_soaked_spots
Pepper__bell___Bacterial_spot,exhibits_symptom,Blistered_fruit
Pepper__bell___Bacterial_spot,exhibits_symptom,Necrotic_centers
Pepper__bell___Bacterial_spot,exhibits_symptom,Defoliation
Pepper__bell___Bacterial_spot,exhibits_symptom,Reduced_marketability
Pepper__bell___Bacterial_spot,exhibits_symptom,Photosynthetic_loss
Pepper__bell___Bacterial_spot,exhibits_symptom,Stunted_growth
Pepper__bell___Bacterial_spot,exhibits_symptom,Leaf_chlorosis
Pepper__bell___Bacterial_spot,exhibits_symptom,Delayed_flowering
Pepper__bell___healthy,exhibits_symptom,No_symptoms
Pepper__bell___healthy,exhibits_symptom,Normal_fruit_development
Pepper__bell___healthy,exhibits_symptom,Vigorous_growth
Pepper__bell___healthy,exhibits_symptom,No_leaf_discoloration
Pepper__bell___healthy,exhibits_symptom,High_fruit_set
Pepper_bacterial_spot,exhibits_symptom,Dark_leaf_spots
Pepper_bacterial_spot,exhibits_symptom,Fruit_scabs
Pepper_bacterial_spot,exhibits_symptom,Leaf_drop
Pepper_bacterial_spot,exhibits_symptom,Stem_lesions
Pepper_bacterial_spot,exhibits_symptom,Leaf_spots
Pepper_bacterial_spot,exhibits_symptom,Fruit_lesions
Pepper_bacterial_spot,exhibits_symptom,Yield_reduction
Pepper_mosaic_virus,exhibits_symptom,Mosaic_pattern
Pepper_mosaic_virus,exhibits_symptom,Stunted_growth
Pepper_mosaic_virus,exhibits_symptom,Fruit_distortion
Pepper_mosaic_virus,exhibits_symptom,Reduced_yield
Photosynthetic_loss,exhibits_symptom,Energy_deficit
Plant_desiccation,exhibits_symptom,Total_crop_failure
Post_harvest_rot,exhibits_symptom,Storage_loss
Potato___Early_blight,exhibits_symptom,Concentric_leaf_spots
Potato___Early_blight,exhibits_symptom,Target_like_lesions
Potato___Early_blight,exhibits_symptom,Stem_lesions
Potato___Early_blight,exhibits_symptom,Premature_leaf_drop
Potato___Early_blight,exhibits_symptom,Reduced_tuber_size
Potato___Early_blight,exhibits_symptom,Photosynthetic_loss
Potato___Early_blight,exhibits_symptom,Tuber_surface_roughness
Potato___Early_blight,exhibits_symptom,Leaf_margin_necrosis
Potato___healthy,exhibits_symptom,No_symptoms
Potato___healthy,exhibits_symptom,Smooth_tuber_skin
Potato___healthy,exhibits_symptom,Uniform_emergence
Potato___healthy,exhibits_symptom,Robust_root_system
Potato___Late_blight,exhibits_symptom,Rapid_leaf_necrosis
